X1	X2	value
268	LD_CLA_2018_22	LD_ALL_2018_07	0.174090168386746
269	LD_CLA_2018_24	LD_ALL_2018_07	0.174633351439435
270	LD_CLA_2018_25	LD_ALL_2018_07	0.120518739815318
271	LD_PER_2018_02	LD_ALL_2018_07	0.113661053775122
272	LD_PER_2018_04	LD_ALL_2018_07	0.108772406300923
273	LD_PER_2018_05	LD_ALL_2018_07	0.109383487235198
274	LD_PER_2018_08	LD_ALL_2018_07	0.113321564367192
275	LD_PER_2018_09	LD_ALL_2018_07	0.110062466051059
276	LD_PER_2018_10	LD_ALL_2018_07	0.10951928299837
277	LD_PER_2018_15	LD_ALL_2018_07	0.101575230852797
278	LD_PER_2018_16	LD_ALL_2018_07	0.10483432916893
279	LD_PER_2018_17	LD_ALL_2018_07	0.103951656708311
280	LD_PER_2018_19	LD_ALL_2018_07	0.0860945138511678
281	LD_PER_2018_22	LD_ALL_2018_07	0.108229223248235
282	LD_PER_2018_23	LD_ALL_2018_07	0.10884030418251
283	LD_PER_2018_25	LD_ALL_2018_07	0.0875203693644758
284	LD_SBOB_2018_22	LD_ALL_2018_07	0.111827810972298
285	LD_SBOB_2018_23	LD_ALL_2018_07	0.110537751222162
286	LD_SBOB_2018_25	LD_ALL_2018_07	0.0916621401412276
287	LD_SBOB_2018_03	LD_ALL_2018_07	0.116105377512222
288	LD_SBOB_2018_08	LD_ALL_2018_07	0.0872487778381315
289	LD_SBOB_2018_09	LD_ALL_2018_07	0.0922732210755024
290	LD_SBOB_2018_10	LD_ALL_2018_07	0.118617599130907
291	LD_SBOB_2018_14	LD_ALL_2018_07	0.116105377512222
292	LD_SBOB_2018_15	LD_ALL_2018_07	0.120179250407387
293	LD_SBOB_2018_16	LD_ALL_2018_07	0.121401412275937
294	LD_SBOB_2018_18	LD_ALL_2018_07	0.114475828354155
295	LD_ALL_2018_03	LD_ALL_2018_07	0.030893536121673
296	LD_ALL_2018_04	LD_ALL_2018_07	0.0350353068984248
297	LD_ALL_2018_05	LD_ALL_2018_07	0.0327946768060837
298	LD_ALL_2018_06	LD_ALL_2018_07	0.0352390005431831
299	LD_ALL_2018_11	LD_ALL_2018_07	0.0313009234111896
300	LD_ALL_2018_12	LD_ALL_2018_07	0.0351032047800109
301	LD_ALL_2018_14	LD_ALL_2018_07	0.0310972297664313
302	LD_ALL_2018_16	LD_ALL_2018_07	0.0361895708853884
303	LD_ALL_2018_20	LD_ALL_2018_07	0.0327267789244976
304	LD_BODO_2018_1	LD_ALL_2018_07	0.194663226507333
305	LD_BODO_2018_10	LD_ALL_2018_07	0.20287887017925
306	LD_BODO_2018_11	LD_ALL_2018_07	0.198737099402499
307	LD_BODO_2018_12	LD_ALL_2018_07	0.197582835415535
308	LD_BODO_2018_13	LD_ALL_2018_07	0.181694731124389
309	LD_BODO_2018_15	LD_ALL_2018_07	0.201588810429115
310	LD_BODO_2018_17	LD_ALL_2018_07	0.186651276480174
311	LD_BODO_2018_24	LD_ALL_2018_07	0.193644758283542
312	LD_BODO_2018_25	LD_ALL_2018_07	0.171306355241716
313	LD_BODO_2018_4	LD_ALL_2018_07	0.195953286257469
314	LD_BODO_2018_5	LD_ALL_2018_07	0.195206409560022
315	LD_CLA_2018_04	LD_ALL_2018_07	0.174158066268332
316	LD_CLA_2018_06	LD_ALL_2018_07	0.175787615426399
317	LD_CLA_2018_07	LD_ALL_2018_07	0.173411189570885
318	LD_CLA_2018_08	LD_ALL_2018_07	0.171510048886475
319	LD_CLA_2018_11	LD_ALL_2018_07	0.174090168386746
320	LD_CLA_2018_15	LD_ALL_2018_07	0.166825095057034
321	LD_CLA_2018_17	LD_ALL_2018_07	0.173275393807713
322	LD_CLA_2018_18	LD_ALL_2018_07	0.178231939163498
323	LD_CLA_2018_20	LD_ALL_2018_07	0.168522542096687
324	LD_CLA_2018_23	LD_ALL_2018_07	0.167164584464965
325	LD_PER_2018_01_ir	LD_ALL_2018_07	0.109858772406301
326	LD_PER_2018_03	LD_ALL_2018_07	0.110673546985334
327	LD_PER_2018_06	LD_ALL_2018_07	0.106735469853341
328	LD_PER_2018_07	LD_ALL_2018_07	0.111624117327539
329	LD_PER_2018_11	LD_ALL_2018_07	0.107414448669202
330	LD_PER_2018_12	LD_ALL_2018_07	0.104087452471483
331	LD_PER_2018_13	LD_ALL_2018_07	0.10951928299837
332	LD_PER_2018_14	LD_ALL_2018_07	0.10795763172189
333	LD_PER_2018_18	LD_ALL_2018_07	0.112370994024986
334	LD_PER_2018_20	LD_ALL_2018_07	0.107753938077132
335	LD_PER_2018_21	LD_ALL_2018_07	0.107278652906029
336	LD_PER_2018_24	LD_ALL_2018_07	0.0870450841933732
337	LD_SBOB_2018_24	LD_ALL_2018_07	0.118889190657251
338	LD_SBOB_2018_01_ir	LD_ALL_2018_07	0.121265616512765
339	LD_SBOB_2018_02	LD_ALL_2018_07	0.120450841933732
340	LD_SBOB_2018_04	LD_ALL_2018_07	0.119228680065182
341	LD_SBOB_2018_05	LD_ALL_2018_07	0.122080391091798
342	LD_SBOB_2018_06	LD_ALL_2018_07	0.120790331341662
343	LD_SBOB_2018_07	LD_ALL_2018_07	0.108025529603476
344	LD_SBOB_2018_12	LD_ALL_2018_07	0.119228680065182
345	LD_SBOB_2018_13	LD_ALL_2018_07	0.119568169473112
346	LD_SBOB_2018_17	LD_ALL_2018_07	0.123098859315589
347	LD_SBOB_2018_19	LD_ALL_2018_07	0.116173275393808
348	LD_SBOB_2018_21	LD_ALL_2018_07	0.122148288973384
349	LD_ALL_2018_01_ir	LD_ALL_2018_08	0.0372080391091798
350	LD_ALL_2018_02	LD_ALL_2018_08	0.0334736556219446
351	LD_ALL_2018_07	LD_ALL_2018_08	0.033066268332428
352	LD_ALL_2018_08	LD_ALL_2018_08	NA
353	LD_ALL_2018_09	LD_ALL_2018_08	0.0347637153720804
354	LD_ALL_2018_10	LD_ALL_2018_08	0.0340847365562194
355	LD_ALL_2018_15	LD_ALL_2018_08	0.0357142857142857
356	LD_ALL_2018_17	LD_ALL_2018_08	0.0315046170559479
357	LD_ALL_2018_19	LD_ALL_2018_08	0.0364611624117328
358	LD_ALL_2018_23	LD_ALL_2018_08	0.0350353068984248
359	LD_ALL_2018_24	LD_ALL_2018_08	0.0307577403585008
360	LD_BODO_2018_14	LD_ALL_2018_08	0.19418794133623
361	LD_BODO_2018_16	LD_ALL_2018_08	0.188212927756654
362	LD_BODO_2018_18	LD_ALL_2018_08	0.194934818033677
363	LD_BODO_2018_19	LD_ALL_2018_08	0.196428571428571
364	LD_BODO_2018_20	LD_ALL_2018_08	0.203218359587181
365	LD_BODO_2018_22	LD_ALL_2018_08	0.209532862574688
366	LD_BODO_2018_23	LD_ALL_2018_08	0.202675176534492
367	LD_BODO_2018_3	LD_ALL_2018_08	0.185361216730038
368	LD_BODO_2018_6	LD_ALL_2018_08	0.191200434546442
